GEO_LON,GEO_LAT,INCIDENT_ADDRESS,SERIOUSLY_INJURED,FATALITIES,INCIDENT_ID
-104.959390739,39.7789328465,E 45TH AVE / N YORK ST,0.0,0.0,2
-104.959390739,39.7789328465,N YORK ST / E 45TH AVE,0.0,0.0,8
-104.95939042100001,39.6802509206,E ASBURY AVE / S UNIVERSITY BLVD,0.0,0.0,19
-104.95939042100001,39.6802509206,S UNIVERSITY BLVD / E ASBURY AVE,1.0,0.0,33
-104.959385649,39.6730279233,E WESLEY AVE / S UNIVERSITY BLVD,0.0,0.0,14
-104.959385649,39.6730279233,S UNIVERSITY BLVD / E WESLEY AVE,2.0,0.0,51
-104.959382333,39.6748425759,E ILIFF AVE / S UNIVERSITY BLVD,0.0,0.0,7
-104.959382333,39.6748425759,S UNIVERSITY BLVD / E ILIFF AVE,0.0,0.0,21
-104.959381305,39.6675948741,E YALE AVE / S UNIVERSITY BLVD,0.0,0.0,11
-104.959381305,39.6675948741,S UNIVERSITY BLVD / E YALE AVE,0.0,0.0,21
-104.959380231,39.6820353384,E JEWELL AVE / S UNIVERSITY BLVD,0.0,0.0,2
-104.959380231,39.6820353384,S UNIVERSITY BLVD / E JEWELL AVE,0.0,0.0,11
-104.95937132799999,39.656896206,3260 BLOCK S UNIVERSITY BLVD,0.0,0.0,1
-104.95936465,39.6854422186,1700 BLOCK S UNIVERSITY BLVD,0.0,0.0,8
-104.959362031,39.6599489945,3100 BLOCK S UNIVERSITY BLVD / E DARTMOUTH PL,0.0,0.0,1
-104.959361337,39.7038632822,E EXPOSITION AVE / S UNIVERSITY BLVD,0.0,0.0,11
-104.959361337,39.7038632822,S BONNIE BRAE BLVD / E EXPOSITION AVE,0.0,0.0,2
-104.959361337,39.7038632822,S BONNIE BRAE BLVD / S UNIVERSITY BLVD,0.0,0.0,2
-104.959361337,39.7038632822,S UNIVERSITY BLVD / E EXPOSITION AVE,0.0,0.0,35
-104.959361337,39.7038632822,S UNIVERSITY BLVD / S BONNIE BRAE BLVD,0.0,0.0,1
-104.959358479,39.6599489782,3100 BLOCK S UNIVERSITY BLVD,0.0,0.0,4
-104.959356217,39.689304851100005,S UNIVERSITY BLVD / E FLORIDA AVE,0.0,0.0,15
-104.95935011799999,39.683638471900004,1800 BLOCK S UNIVERSITY BLVD,0.0,0.0,21
-104.959348575,39.7788640221,2300 E 45TH AVE,0.0,0.0,1
-104.95934581600001,39.6929615705,E LOUISIANA AVE / S UNIVERSITY BLVD,0.0,0.0,6
-104.95934581600001,39.6929615705,S UNIVERSITY BLVD / E LOUISIANA AVE,0.0,0.0,23
-104.95934558100001,39.691146913000004,E ARKANSAS AVE / S UNIVERSITY BLVD,0.0,0.0,1
-104.95934558100001,39.691146913000004,S UNIVERSITY BLVD / E ARKANSAS AVE,1.0,0.0,33
-104.959344459,39.7401888864,2331 E COLFAX AVE,0.0,0.0,1
-104.959338965,39.6947734489,E ARIZONA AVE / S UNIVERSITY BLVD,0.0,0.0,5
-104.959338965,39.6947734489,S UNIVERSITY BLVD / E ARIZONA AVE,0.0,0.0,8
-104.959336351,39.7020320461,E OHIO AVE / S UNIVERSITY BLVD,0.0,0.0,2
-104.959336351,39.7020320461,S UNIVERSITY BLVD / E OHIO AVE,0.0,1.0,21
-104.959331564,39.7741503755,4060 N YORK ST,0.0,0.0,1
-104.959330906,39.7728518749,4000 N YORK ST,0.0,0.0,1
-104.959330118,39.7092988438,S UNIVERSITY BLVD / E DAKOTA AVE,0.0,0.0,8
-104.959329841,39.7074896873,E VIRGINIA AVE / S UNIVERSITY BLVD,0.0,0.0,3
-104.959329841,39.7074896873,S UNIVERSITY BLVD / E VIRGINIA AVE,0.0,0.0,11
-104.95932967,39.7056668036,E CENTER AVE / S UNIVERSITY BLVD,0.0,0.0,2
-104.95932967,39.7056668036,S UNIVERSITY BLVD / E CENTER AVE,1.0,0.0,11
-104.959328966,39.7002228522,E KENTUCKY AVE / S UNIVERSITY BLVD,0.0,0.0,7
-104.959328966,39.7002228522,S UNIVERSITY BLVD / E KENTUCKY AVE,1.0,0.0,34
-104.95932881600001,39.6983972185,E TENNESSEE AVE / S UNIVERSITY BLVD,0.0,0.0,3
-104.95932881600001,39.6983972185,S UNIVERSITY BLVD / E TENNESSEE AVE,0.0,0.0,38
-104.959327774,39.7746417556,4200 BLOCK N YORK ST,0.0,0.0,1
-104.959327116,39.7733432552,4000 BLOCK N YORK ST,0.0,0.0,3
-104.959325577,39.7800004425,I70 HWYEB / N YORK ST,1.0,1.0,113
-104.959325577,39.7800004425,N YORK ST / I70 HWYEB,0.0,0.0,2
-104.959321511,39.7800663094,E 46TH AVE / N YORK ST,2.0,0.0,28
-104.959321511,39.7800663094,N YORK ST / E 46TH AVE,0.0,1.0,9
-104.95932147399999,39.6965825319,E MISSISSIPPI AVE / S UNIVERSITY BLVD,0.0,0.0,12
-104.95932147399999,39.6965825319,S UNIVERSITY BLVD / E MISSISSIPPI AVE,2.0,0.0,27
-104.95932135700001,39.7740899334,4100 N YORK ST,0.0,0.0,1
-104.959321209,39.7741091494,4100 BLOCK N YORK ST,0.0,0.0,1
-104.959321209,39.7741091494,4200 BLOCK N YORK ST,0.0,0.0,2
-104.959317466,39.7801294311,I70 HWYWB / N YORK ST,2.0,0.0,48
-104.959317466,39.7801294311,N YORK ST / I70 HWYWB,1.0,0.0,2
-104.959314213,39.7399608898,2344 E COLFAX AVE,0.0,0.0,1
-104.959307789,39.6692993936,2600 BLOCK S UNIVERSITY BLVD,0.0,0.0,10
-104.959303561,39.670309659699996,2500 BLOCK S UNIVERSITY BLVD,0.0,0.0,12
-104.959302099,39.6668093416,2700 BLOCK S UNIVERSITY BLVD,0.0,0.0,5
-104.95930026299999,39.6721215688,2400 BLOCK S UNIVERSITY BLVD,2.0,0.0,25
-104.959298234,39.6728463289,2400 S UNIVERSITY BLVD,0.0,0.0,1
-104.959297495,39.7790285015,4500 N YORK ST,0.0,0.0,1
-104.95929696600001,39.673933476799995,2300 BLOCK S UNIVERSITY BLVD,0.0,0.0,16
-104.959293175,39.7805109067,E STEAVENSON PL / N YORK ST,0.0,0.0,5
-104.959293175,39.7805109067,N YORK ST / E STEAVENSON PL,0.0,0.0,4
-104.95929255200001,39.7243209285,500 BLOCK N UNIVERSITY BLVD,0.0,0.0,2
-104.95928870899999,39.7852409147,N YORK ST / E 49TH AVE,0.0,0.0,1
-104.959278415,39.7819630656,E 47TH AVE / N YORK ST,0.0,0.0,4
-104.959278415,39.7819630656,N YORK ST / E 47TH AVE,0.0,0.0,4
-104.959273056,39.7794291931,4500 BLOCK N YORK ST,0.0,0.0,2
-104.95927150000001,39.7399661841,2300 BLOCK E COLFAX AVE,0.0,0.0,8
-104.95927150000001,39.7399661841,2300 BLOCK E COLFAX AVE / N COLUMBINE ST,0.0,0.0,1
-104.959270734,39.7188494635,100 BLOCK N UNIVERSITY BLVD,0.0,0.0,16
-104.959266089,39.7826383354,N YORK LN / N YORK ST,0.0,0.0,1
-104.959264605,39.7694557078,3800 BLOCK N YORK ST,0.0,0.0,6
-104.959262798,39.7111159244,E ALAMEDA AVE / S UNIVERSITY BLVD,0.0,0.0,31
-104.959262798,39.7111159244,S UNIVERSITY BLVD / E ALAMEDA AVE,2.0,0.0,44
-104.959258207,39.7029486203,700 BLOCK S UNIVERSITY BLVD,0.0,0.0,36
-104.95925742700001,39.7837610938,E 48TH AVE / N YORK ST,0.0,0.0,3
-104.95925742700001,39.7837610938,N YORK ST / E 48TH AVE,0.0,0.0,4
-104.95925685200001,39.692055206,1300 BLOCK S UNIVERSITY BLVD,0.0,0.0,22
-104.95925105200001,39.7891993545,E 51ST AVE / N YORK ST,0.0,0.0,1
-104.95925105200001,39.7891993545,N YORK ST / E 51ST AVE,0.0,0.0,1
-104.959243801,39.7011284134,800 BLOCK S UNIVERSITY BLVD,0.0,0.0,21
-104.95924111299999,39.7083952298,400 BLOCK S UNIVERSITY BLVD,0.0,0.0,9
-104.95924111299999,39.7083952298,400 BLOCK S UNIVERSITY BLVD/ E VIRGINIA AVE,0.0,0.0,1
-104.959237854,39.712968887399995,S UNIVERSITY BLVD / E CEDAR AVE,0.0,0.0,10
-104.959234419,39.7383188497,2300 BLOCK E 14TH AVE,0.0,0.0,1
-104.95923396,39.7153188447,E CHERRY CREEK S DR / S UNIVERSITY BLVD,0.0,0.0,16
-104.95923396,39.7153188447,S UNIVERSITY BLVD / E CHERRY CREEK S DR,0.0,0.0,51
-104.95922452299999,39.7160819938,E CHERRY CREEK N DR / N UNIVERSITY BLVD,0.0,0.0,4
-104.95922452299999,39.7160819938,E CHERRY CREEK N DR / S UNIVERSITY BLVD,0.0,0.0,6
-104.95922452299999,39.7160819938,N UNIVERSITY BLVD / E CHERRY CREEK N DR,0.0,0.0,26
-104.95922452299999,39.7160819938,S UNIVERSITY BLVD / E CHERRY CREEK N DR,0.0,0.0,12
-104.959221835,39.718275472399995,E 1ST AVE / N JOSEPHINE ST,0.0,0.0,3
-104.959221835,39.718275472399995,E 1ST AVE / N UNIVERSITY BLVD,1.0,0.0,82
-104.959221835,39.718275472399995,N UNIVERSITY BLVD / E 1ST AVE,0.0,0.0,53
-104.959221835,39.718275472399995,N UNIVERSITY BLVD / N JOSEPHINE ST,0.0,0.0,1
-104.95920934799999,39.7226623915,400 BLOCK N UNIVERSITY BLVD,0.0,0.0,3
-104.959204918,39.7333827068,2300 BLOCK E 11TH AVE,0.0,0.0,3
-104.959204898,39.672049751399996,2450 S UNIVERSITY BLVD,0.0,0.0,1
-104.95919863399999,39.7305083693,E 9TH AVE / N JOSEPHINE ST,0.0,0.0,9
-104.95919863399999,39.7305083693,N JOSEPHINE ST / E 9TH AVE,0.0,0.0,12
-104.959193232,39.7367428727,2300 BLOCK E 13TH AVE,0.0,0.0,3
-104.959188826,39.7184070947,100 N UNIVERSITY BLVD,0.0,0.0,5
-104.959188599,39.7350380346,N YORK JOSEPHINE ALY / E 12TH AVE,0.0,0.0,1
-104.959185966,39.7441413472,2300 BLOCK E 18TH AVE,0.0,0.0,2
-104.959185573,39.7349693888,2300 BLOCK E 12TH AVE,0.0,0.0,4
-104.95918554299999,39.764486451399996,E BRUCE RANDOLPH AVE / N YORK JOSEPHINE ALY,0.0,0.0,1
-104.959180819,39.787233452399995,5000 N YORK ST,0.0,0.0,1
-104.95917422,39.7788659666,2300 BLOCK E 45TH AVE,0.0,0.0,2
-104.959173436,39.743460463000005,E 17TH AVE / N JOSEPHINE ST,0.0,0.0,25
-104.959173436,39.743460463000005,N JOSEPHINE ST / E 17TH AVE,0.0,0.0,6
-104.959172056,39.7108986284,2400 BLOCK E ALAMEDA AVE,0.0,0.0,3
-104.959170925,39.7543920902,2300 BLOCK E 26TH AVE,1.0,0.0,2
-104.95916873700001,39.7606704774,2300 BLOCK E 31ST AVE,0.0,0.0,2
-104.959167928,39.678232078200004,2100 BLOCK S UNIVERSITY BLVD,0.0,0.0,42
-104.959167928,39.678232078200004,2100 BLOCK S UNIVERSITY BLVD / E EVANS AVE,0.0,0.0,1
-104.959167928,39.678232078200004,2100 S UNIVERSITY BLVD,0.0,0.0,1
-104.959167809,39.7916861419,N BRIGHTON BLVD / N YORK ST,0.0,0.0,6
-104.959167809,39.7916861419,N YORK ST / N BRIGHTON BLVD,0.0,0.0,14
-104.95916473,39.7644177245,2300 BLOCK E BRUCE RANDOLPH AVE,0.0,0.0,1
-104.95916423,39.676406414,2200 BLOCK S UNIVERSITY BLVD,0.0,0.0,32
-104.95916423,39.676406414,2200 S UNIVERSITY BLVD,0.0,0.0,2
-104.95916277,39.7416155927,E 16TH AVE / N JOSEPHINE ST,1.0,0.0,11
-104.95916277,39.7416155927,N JOSEPHINE ST / E 16TH AVE,0.0,0.0,11
-104.95916203,39.773067973,4000 N YORK ST,0.0,0.0,1
-104.959159102,39.7619195223,2300 BLOCK E MLK BLVD,0.0,0.0,2
-104.959137778,39.725489709499996,2314 E 6TH AVE,0.0,0.0,1
-104.95912477200001,39.7211822911,300 BLK N UNIVERSITY BLV / E 3RD AVE,0.0,0.0,1
-104.95912477200001,39.7211822911,300 BLOCK N UNIVERSITY BLVD,0.0,0.0,3
-104.95912477200001,39.7211822911,300 BLOCK N UNIVERSITY BLVD / N JOSEPHINE ST ALLEY,0.0,0.0,1
-104.95912386799999,39.74066555,1525 N JOSEPHINE ST,0.0,0.0,1
-104.959118547,39.6795688279,2026 S UNIVERSITY BLVD,0.0,0.0,1
-104.95911752,39.782986297,4750 N YORK ST,0.0,0.0,1
-104.95911662299999,39.722700399299995,400 BLOCK N UNIVERSITY BLVD,0.0,0.0,2
-104.95911662299999,39.722700399299995,400 N UNIVERSITY BLVD,0.0,0.0,1
-104.95911280799999,39.777602877199996,2300 BLOCK E 44TH AVE,0.0,0.0,2
-104.95911242700001,39.662841444099996,3000 BLOCK S UNIVERSITY BLVD,0.0,1.0,5
-104.959112367,39.7029644215,728 S UNIVERSITY BLVD,0.0,0.0,1
-104.959101504,39.659648552600004,3140 S UNIVERSITY BLVD,0.0,0.0,1
-104.959092308,39.7779541729,4400 BLOCK N YORK ST,0.0,0.0,3
-104.959092287,39.7779569181,4400 BLOCK N YORK ST,0.0,0.0,2
-104.959082473,39.678256393000005,2350 BLOCK E EVANS AVE,0.0,0.0,2
-104.959078123,39.7765650192,4300 BLOCK N YORK ST,0.0,0.0,1
-104.959070272,39.7019704258,2350 BLOCK E OHIO AVE,0.0,0.0,1
-104.959067731,39.774223285,4100 BLOCK N YORK ST,0.0,0.0,2
-104.959066757,39.7425375622,1600 BLOCK N JOSEPHINE ST,0.0,0.0,4
-104.95906642899999,39.7388918398,1423 N JOSEPHINE ST,0.0,0.0,1
-104.95906609,39.7702866041,3840 N YORK ST,0.0,0.0,2
-104.959061338,39.750616854499995,2300 BLOCK E 23RD AVE,0.0,0.0,7
-104.959061338,39.750616854499995,2300 BLOCK E 23RD AVE/ N YORK ST,0.0,0.0,1
-104.959061338,39.750616854499995,2400 BLOCK E 23RD AVE,0.0,0.0,2
-104.959059215,39.7149309544,0 BLOCK S UNIVERSITY BLVD,0.0,0.0,10
-104.959059215,39.7149309544,2O BLOCK S UNIVERSITY BLVD,0.0,0.0,1
-104.959059215,39.7149309544,50 BLOCK S UNIVERSITY BLVD,0.0,0.0,2
-104.959059146,39.731998415700005,1000 BLOCK N JOSEPHINE ST,1.0,0.0,13
-104.959059146,39.731998415700005,1000 BLOCK N JOSEPHINE ST / E 11TH AVE,0.0,0.0,1
-104.95905767200001,39.7893576892,5100 BLOCK N YORK ST,0.0,0.0,1
-104.95905577,39.7803835356,4600 BLOCK N YORK ST,0.0,0.0,7
-104.959055695,39.7024782411,740 S UNIVERSITY BLVD,0.0,0.0,1
-104.959055334,39.7403303118,2341 E COLFAX AVE,0.0,0.0,6
-104.95905409299999,39.7893604179,5100 BLOCK N YORK ST,0.0,0.0,3
-104.959041985,39.7171655464,0 BLOCK N UNIVERSITY BLVD,0.0,0.0,17
-104.959041985,39.7171655464,0 BLOCK N UNIVERSITY BLVD/ E CHERRY CREEK N DR,0.0,0.0,1
-104.959041985,39.7171655464,50 BLOCK N UNIVERSITY BLVD,0.0,0.0,1
-104.959041985,39.7171655464,90 BLOCK N UNIVERSITY BLVD,0.0,0.0,1
-104.95903849700001,39.7434351354,2400 E 17TH AVE,0.0,0.0,1
-104.95903473,39.7028926864,728 S UNIVERSITY BLVD,0.0,0.0,1
-104.959028066,39.7291129815,E 8TH AVE / N JOSEPHINE ST,0.0,0.0,49
-104.959028066,39.7291129815,N JOSEPHINE ST / E 8TH AVE,0.0,0.0,17
-104.959026575,39.7320723886,1000 N JOSEPHINE ST,0.0,0.0,3
-104.959026202,39.7298157654,800 BLOCK N JOSEPHINE ST,0.0,0.0,3
-104.959026202,39.7298157654,900 BLOCK N JOSEPHINE ST,0.0,0.0,8
-104.959025491,39.7335960138,2325 E 11TH AVE,0.0,0.0,1
-104.959024115,39.7273202927,E 7TH AVE / N JOSEPHINE ST,0.0,1.0,6
-104.959024115,39.7273202927,N JOSEPHINE ST / E 7TH AVE,0.0,0.0,3
-104.95902212600001,39.7271171325,E 7TH AVE / N JOSEPHINE ST,0.0,0.0,1
-104.95902212600001,39.7271171325,N JOSEPHINE ST / E 7TH AVE,0.0,0.0,4
-104.95901507200001,39.7538478129,2500 BLOCK N YORK ST,0.0,0.0,5
-104.95901507200001,39.7538478129,2500 BLOCK N YORK ST/ E 26TH AVE,0.0,0.0,1
-104.958996697,39.7193505923,2300 BLOCK E 2ND AVE,0.0,0.0,2
-104.958996697,39.7193505923,2350 BLOCK E 2ND AVE,0.0,0.0,1
-104.95899321,39.6727817828,2410 S UNIVERSITY BLVD,0.0,0.0,8
-104.95898778700001,39.6697975735,2580 S UNIVERSITY BLVD,0.0,0.0,1
-104.95898608200001,39.6732457121,2390 S UNIVERSITY BLVD,0.0,0.0,1
-104.95898491700001,39.673857917,2350 S UNIVERSITY BLVD,0.0,0.0,3
-104.95897772299999,39.6964574117,1100 BLOCK S UNIVERSITY BLVD,1.0,0.0,16
-104.95897591299999,39.6782531573,2350 BLOCK E EVANS AVE,2.0,0.0,1
-104.95897527,39.6907828274,1400 BLOCK S UNIVERSITY BLVD,0.0,0.0,15
-104.95897527,39.6907828274,1400 BLOCK S UNIVERSITY BLVD / E ARKANSAS AVE,0.0,0.0,2
-104.958973204,39.6786045475,2363 E EVANS AVE,0.0,0.0,1
-104.95897182700001,39.6792442036,2040 S UNIVERSITY BLVD,1.0,0.0,3
-104.95897180600001,39.6792469489,2040 S UNIVERSITY BLVD,0.0,0.0,3
-104.95896973100001,39.6799771976,2000 BLOCK S UNIVERSITY BLVD,1.0,0.0,45
-104.95896973100001,39.6799771976,2000 BLOCK S UNIVERSITY BLVD/ E EVANS AVE,0.0,0.0,1
-104.95896973100001,39.6799771976,2000 S UNIVERSITY BLVD,0.0,0.0,4
-104.958969175,39.6865028406,1666 S UNIVERSITY BLVD,0.0,0.0,1
-104.958965957,39.687381329699996,1600 BLK S UNIVERSITY BLVD,0.0,0.0,1
-104.958965957,39.687381329699996,1600 BLK S UNIVERSITY BLVD / E IOWA AVE,0.0,0.0,1
-104.958965957,39.687381329699996,1600 BLOCK S UNIVERSITY BLVD,0.0,0.0,16
-104.958965957,39.687381329699996,1600 BLOCK S UNIVERSITY BLVD/ E IOWA AVE,0.0,0.0,2
-104.958965013,39.7571089478,2331 E 28TH AVE,0.0,0.0,1
-104.958962204,39.780981566,4642 N YORK ST,0.0,0.0,1
-104.958960636,39.7811847058,4656 N YORK ST,0.0,0.0,1
-104.958959941,39.6946152226,1200 BLOCK S UNIVERSITY BLVD,0.0,0.0,10
-104.958959941,39.6946152226,1200 BLOCK S UNIVERSITY BLVD / E ARIZONA AVE,0.0,0.0,1
-104.958959076,39.6891959569,1500 BLOCK S UNIVERSITY BLVD,0.0,0.0,5
-104.958958514,39.6570013751,2300 BLOCK E FLORA PL,0.0,0.0,1
-104.95895769,39.7815662793,4676 N YORK ST,0.0,0.0,1
-104.958954117,39.711043126999996,2400 BLOCK E ALAMEDA AVE,0.0,0.0,3
-104.95894982799999,39.700075606999995,900 BLOCK S UNIVERSITY BLVD,0.0,0.0,16
-104.95894982799999,39.700075606999995,900 BLOCK S UNIVERSITY BLVD/ E TENNESSEE AVE,0.0,0.0,1
-104.95894943299999,39.7130334482,2371 E CEDAR AVE,0.0,0.0,1
-104.95894626100001,39.6982334856,1000 BLOCK S UNIVERSITY BLVD,0.0,0.0,27
-104.95894626100001,39.6982334856,1000 S UNIVERSITY BLVD,0.0,0.0,1
-104.958938997,39.728214864099996,700 BLOCK N JOSEPHINE ST,0.0,0.0,6
-104.958938997,39.728214864099996,700 BLOCK N JOSEPHINE ST/ E 8TH AVE,0.0,0.0,1
-104.958938997,39.728214864099996,700 BLOCK N JOSEPHINE ST/E 8TH AVE,0.0,0.0,1
-104.958937516,39.681390894699994,1920 S UNIVERSITY BLVD,0.0,0.0,1
-104.95893741299999,39.727498337600004,700 N JOSEPHINE ST,0.0,0.0,1
-104.95893726799999,39.7408843139,1500 BLOCK N JOSEPHINE ST,0.0,0.0,3
-104.958935578,39.726353545,600 BLOCK N JOSEPHINE ST,0.0,0.0,8
-104.95893415200001,39.6818273867,1900 BLOCK S UNIVERSITY BLVD,0.0,0.0,19
-104.95893415200001,39.6818273867,1900 BLOCK S UNIVERSITY BLVD / JOSEPHINE ALLEY,0.0,0.0,1
-104.958934131,39.6818301319,1900 BLOCK S UNIVERSITY BLVD,0.0,0.0,12
-104.958934052,39.6804574664,1986 S UNIVERSITY BLVD,0.0,0.0,1
-104.95893189,39.6816599112,1912 S UNIVERSITY BLVD,0.0,0.0,1
-104.95892828,39.7803060833,2331 E 46TH AVE,0.0,0.0,1
-104.95891747799999,39.7628078727,3245 N JOSEPHINE ST,0.0,0.0,1
-104.95891254899999,39.679559644,2022 S UNIVERSITY BLVD,0.0,0.0,1
-104.95891159600001,39.7188615386,100 BLOCK N JOSEPHINE ST,0.0,0.0,3
-104.958911271,39.7290438124,2400 E 8TH AVE,0.0,0.0,2
-104.95890516600001,39.680056515100006,2000 BLOCK S UNIVERSITY BLVD,1.0,0.0,36
-104.95890516600001,39.680056515100006,2000 BLOCK S UNIVERSITY BLVD/ E EVANS AVE,0.0,0.0,1
-104.95890516600001,39.680056515100006,2000 S UNIVERSITY BLVD,0.0,0.0,4
-104.958901805,39.7639168811,3335 N JOSEPHINE ST,0.0,0.0,2
-104.95889892,39.710825994299995,300 BLOCK S UNIVERSITY BLVD,0.0,0.0,18
-104.958898691,39.7643204183,2324 E BRUCE RANDOLPH AVE,0.0,0.0,1
-104.95889736299999,39.7257768591,600 N JOSEPHINE ST,0.0,0.0,1
-104.95889396,39.6796666264,2014 S UNIVERSITY BLVD,0.0,0.0,3
-104.958889815,39.679743476599995,2010 S UNIVERSITY BLVD,0.0,0.0,1
-104.958889519,39.6797819099,2008 S UNIVERSITY BLVD,0.0,0.0,2
-104.95888653700001,39.6797077722,2012 S UNIVERSITY BLVD/ PRIVATE PROPERTY PARKING LOT,0.0,0.0,1
-104.958884392,39.7256148275,E 6TH AVE / N JOSEPHINE ST,0.0,0.0,1
-104.958884392,39.7256148275,N JOSEPHINE ST / E 6TH AVE,0.0,0.0,5
-104.95888076700001,39.7823126282,4700 BLOCK N YORK ST,0.0,0.0,7
-104.95887156799999,39.7719822688,2300 BLOCK E 40TH AVE,0.0,0.0,1
-104.95887156799999,39.7719822688,2300 E 40TH AVE,0.0,0.0,1
-104.958865855,39.6644161384,2900 BLOCK S UNIVERSITY BLVD,0.0,0.0,1
-104.958858838,39.720170800700004,200 BLOCK N UNIVERSITY BLVD,0.0,0.0,9
-104.958858838,39.720170800700004,210 N UNIVERSITY BLVD,0.0,0.0,3
-104.958857293,39.7240581248,2300 BLOCK E 5TH AVE,0.0,0.0,1
-104.95885169399999,39.7224795577,2300 BLOCK E 4TH AVE,0.0,0.0,1
-104.958846011,39.720911970500005,2350 BLOCK E 3RD AVE,0.0,0.0,1
-104.958837378,39.6782497744,2360 E EVANS AVE,0.0,0.0,3
-104.9588344,39.776336044699995,2300 BLOCK E 43RD AVE,0.0,0.0,2
-104.958827453,39.7800008993,I70 HWYEB / N YORK JOSEPHINE ALY,0.0,0.0,3
-104.95880982700001,39.6643115573,2950 BLOCK S UNIVERSITY BLVD,0.0,0.0,1
-104.95879746700001,39.7018593583,800 BLOCK S UNIVERSITY BONNIE BRAE ALY,0.0,0.0,1
-104.958797387,39.7401177398,E COLFAX AVE / N JOSEPHINE ST,2.0,0.0,62
-104.958797387,39.7401177398,N JOSEPHINE ST / E COLFAX AVE,0.0,0.0,14
-104.958795895,39.7352421248,2337 E 12TH AVE,0.0,0.0,1
-104.95878937,39.6692695545,2358 E VASSAR AVE,0.0,0.0,1
-104.95878509799999,39.7799567809,2300 BLOCK E 46TH AVE,0.0,0.0,2
-104.958783063,39.7645532327,2389 E BRUCE RANDOLPH AVE,0.0,0.0,1
-104.95877935,39.7406118058,1500 BLOCK N JOSEPHINE ST,0.0,0.0,2
-104.958767469,39.7264845455,644 N JOSEPHINE ST,0.0,0.0,1
-104.95876717799999,39.695188106799996,2375 E ARIZONA AVE,0.0,0.0,1
-104.958749682,39.757357776,2817 N JOSEPHINE ST,0.0,0.0,1
-104.958740617,39.729043027399996,2400 BLOCK E 8TH AVE,0.0,0.0,4
-104.95873495200001,39.7339241111,1125 N JOSEPHINE ST,0.0,0.0,1
-104.95873466399999,39.7270499235,2400 BLOCK E 7TH AVE,0.0,0.0,1
-104.958728283,39.6947020066,2350 BLOCK E ARIZONA AVE,1.0,0.0,1
-104.958701338,39.7774417626,4357 N JOSEPHINE ST,0.0,0.0,1
-104.958696637,39.7402710116,1500 N JOSEPHINE ST,0.0,0.0,1
-104.95869337100001,39.7383904844,E 14TH AVE / N JOSEPHINE ST,1.0,0.0,30
-104.95869337100001,39.7383904844,N JOSEPHINE ST / E 14TH AVE,3.0,0.0,14
-104.958689845,39.6821776643,1894 S UNIVERSITY BLVD,0.0,0.0,1
-104.958671399,39.667522973400004,2350 BLOCK E YALE AVE,0.0,0.0,1
-104.95866569799999,39.676555113,2300 BLOCK E WARREN AVE,0.0,0.0,1
-104.95866258,39.6801844289,2350 BLOCK E ASBURY AVE,0.0,0.0,2
-104.95866094899999,39.6730245883,S UNIVERSITY JOSEPHINE ALY / E WESLEY AVE,0.0,0.0,1
-104.95866094899999,39.7255451674,2400 BLOCK E 6TH AVE,0.0,0.0,2
-104.95864976799999,39.743578846999995,2400 BLOCK E 17TH AVE,0.0,0.0,1
-104.958645693,39.7399605615,2400 BLOCK E COLFAX AVE,0.0,0.0,26
-104.958645693,39.7399605615,2400 BLOCK E COLFAX AVE / N JOSEPHINE ST,0.0,0.0,1
-104.958645693,39.7399605615,2400 E COLFAX AVE,0.0,0.0,2
-104.958616066,39.7069455789,530 S UNIVERSITY BLVD,0.0,0.0,1
-104.95861417399999,39.7334486222,1000 BLK N JOSEPHINE ST  N JOSEPHINE ST / E 11TH AVE,0.0,0.0,1
-104.95861417399999,39.7334486222,E 11TH AVE / N JOSEPHINE ST,0.0,0.0,4
-104.95861417399999,39.7334486222,N JOSEPHINE ST / E 10TH AVE,0.0,0.0,1
-104.95861417399999,39.7334486222,N JOSEPHINE ST / E 11TH AVE,1.0,0.0,22
-104.958612084,39.7351012701,E 12TH AVE / N JOSEPHINE ST,0.0,0.0,13
-104.958612084,39.7351012701,N JOSEPHINE ST / E 12TH AVE,1.0,0.0,13
-104.958598883,39.7368115166,E 13TH AVE / N JOSEPHINE ST,0.0,0.0,24
-104.958598883,39.7368115166,N JOSEPHINE ST / E 13TH AVE,0.0,0.0,15
-104.95858389899999,39.721248435300005,303 N JOSEPHINE ST,0.0,0.0,12
-104.95858293100001,39.758224509499996,E 29TH AVE / N JOSEPHINE ST,0.0,0.0,4
-104.958580004,39.754458004899995,E 26TH AVE / N JOSEPHINE ST,0.0,0.0,1
-104.958580004,39.754458004899995,N JOSEPHINE ST / E 26TH AVE,0.0,0.0,2
-104.958574835,39.7569698908,E 28TH AVE / N JOSEPHINE ST,0.0,0.0,2
-104.958570691,39.7607308689,E 31ST AVE / N JOSEPHINE ST,0.0,0.0,11
-104.958569516,39.7770046642,4329 N JOSEPHINE ST,0.0,0.0,1
-104.95856917,39.701968119899995,2362 E OHIO AVE,0.0,0.0,1
-104.95856772,39.7657217176,E 35TH AVE / N JOSEPHINE ST,0.0,0.0,2
-104.95856661,39.764483606199995,E BRUCE RANDOLPH AVE / N JOSEPHINE ST,0.0,0.0,4
-104.95856661,39.764483606199995,N JOSEPHINE ST / E BRUCE RANDOLPH AVE,0.0,0.0,1
